X	Y	Z	facies
214871	6.75941e+06	-300.0	4444.0
214878	6.75944e+06	-300.0	4444.0
214886	6.75946e+06	-300.0	4444.0
214894	6.75948e+06	-300.0	7777.0
214902	6.75951e+06	-300.0	7777.0
214909	6.75953e+06	-300.0	7777.0
214917	6.75956e+06	-300.0	7777.0
214925	6.75958e+06	-300.0	7777.0
214932	6.7596e+06	-300.0	7777.0
214940	6.75963e+06	-300.0	7777.0
214948	6.75965e+06	-300.0	6666.0
214956	6.75967e+06	-300.0	6666.0
214963	6.7597e+06	-300.0	6666.0
214971	6.75972e+06	-300.0	6666.0
214979	6.75975e+06	-300.0	6666.0
214986	6.75977e+06	-300.0	6666.0
214994	6.75979e+06	-300.0	6666.0
215002	6.75982e+06	-300.0	6666.0
215010	6.75984e+06	-300.0	6666.0
215017	6.75986e+06	-300.0	6666.0
215025	6.75989e+06	-300.0	6666.0
215033	6.75991e+06	-300.0	6666.0
215040	6.75994e+06	-300.0	6666.0
215048	6.75996e+06	-300.0	6666.0
215056	6.75998e+06	-300.0	6666.0
215064	6.76001e+06	-300.0	6666.0
215071	6.76003e+06	-300.0	6666.0
215079	6.76005e+06	-300.0	6666.0
215087	6.76008e+06	-300.0	2222.0
215094	6.7601e+06	-300.0	2222.0
215102	6.76013e+06	-300.0	2222.0
215110	6.76015e+06	-300.0	2222.0
215118	6.76017e+06	-300.0	2222.0
215125	6.7602e+06	-300.0	2222.0
215133	6.76022e+06	-300.0	2222.0
215141	6.76024e+06	-300.0	2222.0
215148	6.76027e+06	-300.0	2222.0
215156	6.76029e+06	-300.0	2222.0
215164	6.76032e+06	-300.0	2222.0
215172	6.76034e+06	-300.0	2222.0
215179	6.76036e+06	-300.0	2222.0
215187	6.76039e+06	-300.0	2222.0
215195	6.76041e+06	-300.0	2222.0
215203	6.76043e+06	-300.0	2222.0
215210	6.76046e+06	-300.0	2222.0
215218	6.76048e+06	-300.0	2222.0
215226	6.76051e+06	-300.0	2222.0
215233	6.76053e+06	-300.0	6666.0
215241	6.76055e+06	-300.0	6666.0
215249	6.76058e+06	-300.0	6666.0
215257	6.7606e+06	-300.0	6666.0
215264	6.76062e+06	-300.0	6666.0
215272	6.76065e+06	-300.0	6666.0
215280	6.76067e+06	-300.0	6666.0
215287	6.7607e+06	-300.0	6666.0
215295	6.76072e+06	-300.0	6666.0
215303	6.76074e+06	-300.0	6666.0
215311	6.76077e+06	-300.0	6666.0
215318	6.76079e+06	-300.0	6666.0
215326	6.76082e+06	-300.0	6666.0
215334	6.76084e+06	-300.0	6666.0
215341	6.76086e+06	-300.0	6666.0
215349	6.76089e+06	-300.0	6666.0
215357	6.76091e+06	-300.0	6666.0
215365	6.76093e+06	-300.0	6666.0
215372	6.76096e+06	-300.0	6666.0
215380	6.76098e+06	-300.0	6666.0
215388	6.76101e+06	-300.0	6666.0
215395	6.76103e+06	-300.0	6666.0
215403	6.76105e+06	-300.0	6666.0
215411	6.76108e+06	-300.0	6666.0
215419	6.7611e+06	-300.0	6666.0
215426	6.76112e+06	-300.0	6666.0
215434	6.76115e+06	-300.0	6666.0
215442	6.76117e+06	-300.0	6666.0
215449	6.7612e+06	-300.0	6666.0
215457	6.76122e+06	-300.0	6666.0
215465	6.76124e+06	-300.0	6666.0
215473	6.76127e+06	-300.0	6666.0
215480	6.76129e+06	-300.0	6666.0
215488	6.76131e+06	-300.0	6666.0
215496	6.76134e+06	-300.0	6666.0
215504	6.76136e+06	-300.0	6666.0
215511	6.76139e+06	-300.0	6666.0
215519	6.76141e+06	-300.0	6666.0
215527	6.76143e+06	-300.0	6666.0
215534	6.76146e+06	-300.0	6666.0
215542	6.76148e+06	-300.0	6666.0
215550	6.7615e+06	-300.0	6666.0
215558	6.76153e+06	-300.0	6666.0
215565	6.76155e+06	-300.0	6666.0
215573	6.76158e+06	-300.0	3333.0
215581	6.7616e+06	-300.0	3333.0
215588	6.76162e+06	-300.0	3333.0
215596	6.76165e+06	-300.0	3333.0
215604	6.76167e+06	-300.0	3333.0
215612	6.76169e+06	-300.0	3333.0
215619	6.76172e+06	-300.0	3333.0
215627	6.76174e+06	-300.0	3333.0
215635	6.76177e+06	-300.0	3333.0
215642	6.76179e+06	-300.0	3333.0
215650	6.76181e+06	-300.0	3333.0
215658	6.76184e+06	-300.0	3333.0
215666	6.76186e+06	-300.0	3333.0
215673	6.76188e+06	-300.0	3333.0
215681	6.76191e+06	-300.0	3333.0
215689	6.76193e+06	-300.0	3333.0
215696	6.76196e+06	-300.0	3333.0
215704	6.76198e+06	-300.0	3333.0
215712	6.762e+06	-300.0	3333.0
215720	6.76203e+06	-300.0	3333.0
215727	6.76205e+06	-300.0	3333.0
215735	6.76207e+06	-300.0	3333.0
215743	6.7621e+06	-300.0	3333.0
215750	6.76212e+06	-300.0	3333.0
215758	6.76215e+06	-300.0	3333.0
215766	6.76217e+06	-300.0	3333.0
215774	6.76219e+06	-300.0	3333.0
215781	6.76222e+06	-300.0	3333.0
215789	6.76224e+06	-300.0	3333.0
215797	6.76226e+06	-300.0	3333.0
215804	6.76229e+06	-300.0	3333.0
215812	6.76231e+06	-300.0	3333.0
214269	6.75748e+06	-300.0	4444.0
214277	6.7575e+06	-300.0	4444.0
214285	6.75753e+06	-300.0	4444.0
214292	6.75755e+06	-300.0	4444.0
214300	6.75758e+06	-300.0	4444.0
214308	6.7576e+06	-300.0	4444.0
214316	6.75762e+06	-300.0	4444.0
214323	6.75765e+06	-300.0	4444.0
214331	6.75767e+06	-300.0	4444.0
214339	6.75769e+06	-300.0	4444.0
214346	6.75772e+06	-300.0	4444.0
214354	6.75774e+06	-300.0	4444.0
214362	6.75777e+06	-300.0	4444.0
214370	6.75779e+06	-300.0	4444.0
214377	6.75781e+06	-300.0	4444.0
214385	6.75784e+06	-300.0	4444.0
214393	6.75786e+06	-300.0	4444.0
214401	6.75788e+06	-300.0	4444.0
214408	6.75791e+06	-300.0	4444.0
214416	6.75793e+06	-300.0	4444.0
214424	6.75796e+06	-300.0	4444.0
214431	6.75798e+06	-300.0	4444.0
214439	6.758e+06	-300.0	4444.0
214447	6.75803e+06	-300.0	4444.0
214455	6.75805e+06	-300.0	4444.0
214462	6.75807e+06	-300.0	4444.0
214470	6.7581e+06	-300.0	4444.0
214478	6.75812e+06	-300.0	4444.0
214485	6.75815e+06	-300.0	4444.0
214493	6.75817e+06	-300.0	4444.0
214501	6.75819e+06	-300.0	4444.0
214509	6.75822e+06	-300.0	4444.0
214516	6.75824e+06	-300.0	4444.0
214524	6.75827e+06	-300.0	4444.0
214532	6.75829e+06	-300.0	4444.0
214539	6.75831e+06	-300.0	4444.0
214547	6.75834e+06	-300.0	4444.0
214555	6.75836e+06	-300.0	4444.0
214563	6.75838e+06	-300.0	4444.0
214570	6.75841e+06	-300.0	4444.0
214578	6.75843e+06	-300.0	4444.0
214586	6.75846e+06	-300.0	4444.0
214593	6.75848e+06	-300.0	4444.0
214601	6.7585e+06	-300.0	4444.0
214609	6.75853e+06	-300.0	4444.0
214617	6.75855e+06	-300.0	4444.0
214624	6.75857e+06	-300.0	4444.0
214632	6.7586e+06	-300.0	4444.0
214640	6.75862e+06	-300.0	4444.0
214647	6.75865e+06	-300.0	4444.0
214655	6.75867e+06	-300.0	4444.0
214663	6.75869e+06	-300.0	4444.0
214671	6.75872e+06	-300.0	4444.0
214678	6.75874e+06	-300.0	4444.0
214686	6.75876e+06	-300.0	4444.0
214694	6.75879e+06	-300.0	4444.0
214702	6.75881e+06	-300.0	4444.0
214709	6.75884e+06	-300.0	4444.0
214717	6.75886e+06	-300.0	4444.0
214725	6.75888e+06	-300.0	4444.0
214732	6.75891e+06	-300.0	4444.0
214740	6.75893e+06	-300.0	4444.0
214748	6.75895e+06	-300.0	4444.0
214756	6.75898e+06	-300.0	4444.0
214763	6.759e+06	-300.0	4444.0
214771	6.75903e+06	-300.0	4444.0
214779	6.75905e+06	-300.0	4444.0
214786	6.75907e+06	-300.0	4444.0
214794	6.7591e+06	-300.0	4444.0
214802	6.75912e+06	-300.0	4444.0
214810	6.75914e+06	-300.0	4444.0
214817	6.75917e+06	-300.0	4444.0
214825	6.75919e+06	-300.0	4444.0
214833	6.75922e+06	-300.0	4444.0
214840	6.75924e+06	-300.0	4444.0
214848	6.75926e+06	-300.0	4444.0
214856	6.75929e+06	-300.0	4444.0
214864	6.75931e+06	-300.0	4444.0
214871	6.75933e+06	-300.0	4444.0
214879	6.75936e+06	-300.0	4444.0
214887	6.75938e+06	-300.0	4444.0
214894	6.75941e+06	-300.0	4444.0
214902	6.75943e+06	-300.0	4444.0
214910	6.75945e+06	-300.0	4444.0
214918	6.75948e+06	-300.0	7777.0
214925	6.7595e+06	-300.0	7777.0
214933	6.75952e+06	-300.0	7777.0
214941	6.75955e+06	-300.0	7777.0
214948	6.75957e+06	-300.0	7777.0
214956	6.7596e+06	-300.0	7777.0
214964	6.75962e+06	-300.0	6666.0
214972	6.75964e+06	-300.0	6666.0
214979	6.75967e+06	-300.0	6666.0
214987	6.75969e+06	-300.0	6666.0
214995	6.75971e+06	-300.0	6666.0
215002	6.75974e+06	-300.0	6666.0
215010	6.75976e+06	-300.0	6666.0
215018	6.75979e+06	-300.0	6666.0
215026	6.75981e+06	-300.0	6666.0
215033	6.75983e+06	-300.0	6666.0
215041	6.75986e+06	-300.0	6666.0
215049	6.75988e+06	-300.0	6666.0
215056	6.7599e+06	-300.0	6666.0
215064	6.75993e+06	-300.0	6666.0
215072	6.75995e+06	-300.0	6666.0
215080	6.75998e+06	-300.0	6666.0
215087	6.76e+06	-300.0	6666.0
215095	6.76002e+06	-300.0	6666.0
215103	6.76005e+06	-300.0	6666.0
215111	6.76007e+06	-300.0	6666.0
215118	6.76009e+06	-300.0	6666.0
215126	6.76012e+06	-300.0	6666.0
215134	6.76014e+06	-300.0	6666.0
215141	6.76017e+06	-300.0	6666.0
215149	6.76019e+06	-300.0	6666.0
215157	6.76021e+06	-300.0	6666.0
215165	6.76024e+06	-300.0	6666.0
215172	6.76026e+06	-300.0	6666.0
215180	6.76028e+06	-300.0	6666.0
215188	6.76031e+06	-300.0	6666.0
215195	6.76033e+06	-300.0	6666.0
215203	6.76036e+06	-300.0	6666.0
215211	6.76038e+06	-300.0	2222.0
215219	6.7604e+06	-300.0	2222.0
215226	6.76043e+06	-300.0	2222.0
215234	6.76045e+06	-300.0	2222.0
215242	6.76047e+06	-300.0	2222.0
215249	6.7605e+06	-300.0	2222.0
215257	6.76052e+06	-300.0	2222.0
215265	6.76055e+06	-300.0	2222.0
215273	6.76057e+06	-300.0	2222.0
215280	6.76059e+06	-300.0	2222.0
215288	6.76062e+06	-300.0	2222.0
215296	6.76064e+06	-300.0	2222.0
215303	6.76066e+06	-300.0	2222.0
215311	6.76069e+06	-300.0	2222.0
215319	6.76071e+06	-300.0	2222.0
215327	6.76074e+06	-300.0	6666.0
215334	6.76076e+06	-300.0	6666.0
215342	6.76078e+06	-300.0	6666.0
215350	6.76081e+06	-300.0	6666.0
215357	6.76083e+06	-300.0	6666.0
215365	6.76085e+06	-300.0	6666.0
215373	6.76088e+06	-300.0	6666.0
215381	6.7609e+06	-300.0	6666.0
215388	6.76093e+06	-300.0	6666.0
215396	6.76095e+06	-300.0	6666.0
215404	6.76097e+06	-300.0	6666.0
215411	6.761e+06	-300.0	6666.0
215419	6.76102e+06	-300.0	6666.0
215427	6.76104e+06	-300.0	6666.0
215435	6.76107e+06	-300.0	6666.0
215442	6.76109e+06	-300.0	6666.0
215450	6.76112e+06	-300.0	6666.0
215458	6.76114e+06	-300.0	6666.0
215466	6.76116e+06	-300.0	6666.0
215473	6.76119e+06	-300.0	6666.0
215481	6.76121e+06	-300.0	6666.0
215489	6.76123e+06	-300.0	6666.0
215496	6.76126e+06	-300.0	6666.0
215504	6.76128e+06	-300.0	6666.0
215512	6.76131e+06	-300.0	6666.0
215520	6.76133e+06	-300.0	6666.0
215527	6.76135e+06	-300.0	6666.0
215535	6.76138e+06	-300.0	6666.0
215543	6.7614e+06	-300.0	6666.0
215550	6.76143e+06	-300.0	6666.0
215558	6.76145e+06	-300.0	6666.0
215566	6.76147e+06	-300.0	6666.0
215574	6.7615e+06	-300.0	6666.0
215581	6.76152e+06	-300.0	6666.0
215589	6.76154e+06	-300.0	6666.0
215597	6.76157e+06	-300.0	3333.0
215604	6.76159e+06	-300.0	3333.0
215612	6.76162e+06	-300.0	3333.0
215620	6.76164e+06	-300.0	3333.0
215628	6.76166e+06	-300.0	3333.0
215635	6.76169e+06	-300.0	3333.0
215643	6.76171e+06	-300.0	3333.0
215651	6.76173e+06	-300.0	3333.0
215658	6.76176e+06	-300.0	3333.0
215666	6.76178e+06	-300.0	3333.0
215674	6.76181e+06	-300.0	3333.0
215682	6.76183e+06	-300.0	3333.0
215689	6.76185e+06	-300.0	3333.0
215697	6.76188e+06	-300.0	3333.0
215705	6.7619e+06	-300.0	3333.0
215712	6.76192e+06	-300.0	3333.0
215720	6.76195e+06	-300.0	3333.0
215728	6.76197e+06	-300.0	3333.0
215736	6.762e+06	-300.0	3333.0
215743	6.76202e+06	-300.0	3333.0
215751	6.76204e+06	-300.0	3333.0
215759	6.76207e+06	-300.0	3333.0
215767	6.76209e+06	-300.0	3333.0
215774	6.76211e+06	-300.0	3333.0
215782	6.76214e+06	-300.0	3333.0
215790	6.76216e+06	-300.0	3333.0
215797	6.76219e+06	-300.0	3333.0
215805	6.76221e+06	-300.0	3333.0
215813	6.76223e+06	-300.0	3333.0
215821	6.76226e+06	-300.0	3333.0
215828	6.76228e+06	-300.0	3333.0
215836	6.7623e+06	-300.0	3333.0
214293	6.75747e+06	-300.0	4444.0
214301	6.7575e+06	-300.0	4444.0
214309	6.75752e+06	-300.0	4444.0
214316	6.75754e+06	-300.0	4444.0
214324	6.75757e+06	-300.0	4444.0
214332	6.75759e+06	-300.0	4444.0
214339	6.75762e+06	-300.0	4444.0
214347	6.75764e+06	-300.0	4444.0
214355	6.75766e+06	-300.0	4444.0
214363	6.75769e+06	-300.0	4444.0
214370	6.75771e+06	-300.0	4444.0
214378	6.75773e+06	-300.0	4444.0
214386	6.75776e+06	-300.0	4444.0
214393	6.75778e+06	-300.0	4444.0
214401	6.75781e+06	-300.0	4444.0
214409	6.75783e+06	-300.0	4444.0
214417	6.75785e+06	-300.0	4444.0
214424	6.75788e+06	-300.0	4444.0
214432	6.7579e+06	-300.0	4444.0
214440	6.75792e+06	-300.0	4444.0
214447	6.75795e+06	-300.0	4444.0
214455	6.75797e+06	-300.0	4444.0
214463	6.758e+06	-300.0	4444.0
214471	6.75802e+06	-300.0	4444.0
214478	6.75804e+06	-300.0	4444.0
214486	6.75807e+06	-300.0	4444.0
214494	6.75809e+06	-300.0	4444.0
214501	6.75811e+06	-300.0	4444.0
214509	6.75814e+06	-300.0	4444.0
214517	6.75816e+06	-300.0	4444.0
214525	6.75819e+06	-300.0	4444.0
214532	6.75821e+06	-300.0	4444.0
214540	6.75823e+06	-300.0	4444.0
214548	6.75826e+06	-300.0	4444.0
214555	6.75828e+06	-300.0	4444.0
214563	6.7583e+06	-300.0	4444.0
214571	6.75833e+06	-300.0	4444.0
214579	6.75835e+06	-300.0	4444.0
214586	6.75838e+06	-300.0	4444.0
214594	6.7584e+06	-300.0	4444.0
214602	6.75842e+06	-300.0	4444.0
214609	6.75845e+06	-300.0	4444.0
214617	6.75847e+06	-300.0	4444.0
214625	6.75849e+06	-300.0	4444.0
214633	6.75852e+06	-300.0	4444.0
214640	6.75854e+06	-300.0	4444.0
214648	6.75857e+06	-300.0	4444.0
214656	6.75859e+06	-300.0	4444.0
214664	6.75861e+06	-300.0	4444.0
214671	6.75864e+06	-300.0	4444.0
214679	6.75866e+06	-300.0	4444.0
214687	6.75868e+06	-300.0	4444.0
214694	6.75871e+06	-300.0	4444.0
214702	6.75873e+06	-300.0	4444.0
214710	6.75876e+06	-300.0	4444.0
214718	6.75878e+06	-300.0	4444.0
214725	6.7588e+06	-300.0	4444.0
214733	6.75883e+06	-300.0	4444.0
214741	6.75885e+06	-300.0	4444.0
214748	6.75888e+06	-300.0	4444.0
214756	6.7589e+06	-300.0	4444.0
214764	6.75892e+06	-300.0	4444.0
214772	6.75895e+06	-300.0	4444.0
214779	6.75897e+06	-300.0	4444.0
214787	6.75899e+06	-300.0	4444.0
214795	6.75902e+06	-300.0	4444.0
214802	6.75904e+06	-300.0	4444.0
214810	6.75907e+06	-300.0	4444.0
214818	6.75909e+06	-300.0	4444.0
214826	6.75911e+06	-300.0	4444.0
214833	6.75914e+06	-300.0	4444.0
214841	6.75916e+06	-300.0	4444.0
214849	6.75918e+06	-300.0	4444.0
214856	6.75921e+06	-300.0	4444.0
214864	6.75923e+06	-300.0	4444.0
214872	6.75926e+06	-300.0	4444.0
214880	6.75928e+06	-300.0	4444.0
214887	6.7593e+06	-300.0	4444.0
214895	6.75933e+06	-300.0	4444.0
214903	6.75935e+06	-300.0	4444.0
214910	6.75937e+06	-300.0	4444.0
214918	6.7594e+06	-300.0	4444.0
214926	6.75942e+06	-300.0	4444.0
214934	6.75945e+06	-300.0	4444.0
214941	6.75947e+06	-300.0	7777.0
214949	6.75949e+06	-300.0	7777.0
214957	6.75952e+06	-300.0	7777.0
214965	6.75954e+06	-300.0	7777.0
214972	6.75956e+06	-300.0	7777.0
214980	6.75959e+06	-300.0	6666.0
214988	6.75961e+06	-300.0	6666.0
214995	6.75964e+06	-300.0	6666.0
215003	6.75966e+06	-300.0	6666.0
215011	6.75968e+06	-300.0	6666.0
215019	6.75971e+06	-300.0	6666.0
215026	6.75973e+06	-300.0	6666.0
215034	6.75975e+06	-300.0	6666.0
215042	6.75978e+06	-300.0	6666.0
215049	6.7598e+06	-300.0	6666.0
215057	6.75983e+06	-300.0	6666.0
215065	6.75985e+06	-300.0	6666.0
215073	6.75987e+06	-300.0	6666.0
215080	6.7599e+06	-300.0	6666.0
215088	6.75992e+06	-300.0	6666.0
215096	6.75994e+06	-300.0	6666.0
215103	6.75997e+06	-300.0	6666.0
215111	6.75999e+06	-300.0	6666.0
215119	6.76002e+06	-300.0	6666.0
215127	6.76004e+06	-300.0	6666.0
215134	6.76006e+06	-300.0	6666.0
215142	6.76009e+06	-300.0	6666.0
215150	6.76011e+06	-300.0	6666.0
215157	6.76013e+06	-300.0	6666.0
215165	6.76016e+06	-300.0	6666.0
215173	6.76018e+06	-300.0	6666.0
215181	6.76021e+06	-300.0	6666.0
215188	6.76023e+06	-300.0	6666.0
215196	6.76025e+06	-300.0	6666.0
215204	6.76028e+06	-300.0	6666.0
215211	6.7603e+06	-300.0	6666.0
215219	6.76032e+06	-300.0	6666.0
215227	6.76035e+06	-300.0	6666.0
215235	6.76037e+06	-300.0	6666.0
215242	6.7604e+06	-300.0	6666.0
215250	6.76042e+06	-300.0	6666.0
215258	6.76044e+06	-300.0	6666.0
215265	6.76047e+06	-300.0	6666.0
215273	6.76049e+06	-300.0	6666.0
215281	6.76051e+06	-300.0	6666.0
215289	6.76054e+06	-300.0	6666.0
215296	6.76056e+06	-300.0	6666.0
215304	6.76059e+06	-300.0	2222.0
215312	6.76061e+06	-300.0	2222.0
215319	6.76063e+06	-300.0	2222.0
215327	6.76066e+06	-300.0	2222.0
215335	6.76068e+06	-300.0	2222.0
215343	6.7607e+06	-300.0	2222.0
215350	6.76073e+06	-300.0	2222.0
215358	6.76075e+06	-300.0	2222.0
215366	6.76078e+06	-300.0	2222.0
215374	6.7608e+06	-300.0	2222.0
215381	6.76082e+06	-300.0	2222.0
215389	6.76085e+06	-300.0	2222.0
215397	6.76087e+06	-300.0	2222.0
215404	6.76089e+06	-300.0	2222.0
215412	6.76092e+06	-300.0	2222.0
215420	6.76094e+06	-300.0	6666.0
215428	6.76097e+06	-300.0	6666.0
215435	6.76099e+06	-300.0	6666.0
215443	6.76101e+06	-300.0	6666.0
215451	6.76104e+06	-300.0	6666.0
215458	6.76106e+06	-300.0	6666.0
215466	6.76108e+06	-300.0	6666.0
215474	6.76111e+06	-300.0	6666.0
215482	6.76113e+06	-300.0	6666.0
215489	6.76116e+06	-300.0	6666.0
215497	6.76118e+06	-300.0	6666.0
215505	6.7612e+06	-300.0	6666.0
215512	6.76123e+06	-300.0	6666.0
215520	6.76125e+06	-300.0	6666.0
215528	6.76127e+06	-300.0	6666.0
215536	6.7613e+06	-300.0	6666.0
215543	6.76132e+06	-300.0	6666.0
215551	6.76135e+06	-300.0	6666.0
215559	6.76137e+06	-300.0	6666.0
215566	6.76139e+06	-300.0	6666.0
215574	6.76142e+06	-300.0	6666.0
215582	6.76144e+06	-300.0	6666.0
215590	6.76146e+06	-300.0	6666.0
215597	6.76149e+06	-300.0	6666.0
215605	6.76151e+06	-300.0	6666.0
215613	6.76154e+06	-300.0	6666.0
215620	6.76156e+06	-300.0	3333.0
215628	6.76158e+06	-300.0	3333.0
215636	6.76161e+06	-300.0	3333.0
215644	6.76163e+06	-300.0	3333.0
215651	6.76166e+06	-300.0	3333.0
215659	6.76168e+06	-300.0	3333.0
215667	6.7617e+06	-300.0	3333.0
215674	6.76173e+06	-300.0	3333.0
215682	6.76175e+06	-300.0	3333.0
215690	6.76177e+06	-300.0	3333.0
215698	6.7618e+06	-300.0	3333.0
215705	6.76182e+06	-300.0	3333.0
215713	6.76184e+06	-300.0	3333.0
215721	6.76187e+06	-300.0	3333.0
215729	6.76189e+06	-300.0	3333.0
215736	6.76192e+06	-300.0	3333.0
215744	6.76194e+06	-300.0	3333.0
215752	6.76196e+06	-300.0	3333.0
215759	6.76199e+06	-300.0	3333.0
215767	6.76201e+06	-300.0	3333.0
215775	6.76204e+06	-300.0	3333.0
215783	6.76206e+06	-300.0	3333.0
215790	6.76208e+06	-300.0	3333.0
215798	6.76211e+06	-300.0	3333.0
215806	6.76213e+06	-300.0	3333.0
215813	6.76215e+06	-300.0	3333.0
215821	6.76218e+06	-300.0	3333.0
215829	6.7622e+06	-300.0	3333.0
215837	6.76223e+06	-300.0	3333.0
215844	6.76225e+06	-300.0	3333.0
215852	6.76227e+06	-300.0	3333.0
215860	6.7623e+06	-300.0	3333.0
214317	6.75747e+06	-300.0	4444.0
214325	6.75749e+06	-300.0	4444.0
214332	6.75751e+06	-300.0	4444.0
214340	6.75754e+06	-300.0	4444.0
214348	6.75756e+06	-300.0	4444.0
214355	6.75758e+06	-300.0	4444.0
214363	6.75761e+06	-300.0	4444.0
214371	6.75763e+06	-300.0	4444.0
214379	6.75766e+06	-300.0	4444.0
214386	6.75768e+06	-300.0	4444.0
214394	6.7577e+06	-300.0	4444.0
214402	6.75773e+06	-300.0	4444.0
214409	6.75775e+06	-300.0	4444.0
214417	6.75777e+06	-300.0	4444.0
214425	6.7578e+06	-300.0	4444.0
214433	6.75782e+06	-300.0	4444.0
214440	6.75785e+06	-300.0	4444.0
214448	6.75787e+06	-300.0	4444.0
214456	6.75789e+06	-300.0	4444.0
214463	6.75792e+06	-300.0	4444.0
214471	6.75794e+06	-300.0	4444.0
214479	6.75796e+06	-300.0	4444.0
214487	6.75799e+06	-300.0	4444.0
214494	6.75801e+06	-300.0	4444.0
214502	6.75804e+06	-300.0	4444.0
214510	6.75806e+06	-300.0	4444.0
214518	6.75808e+06	-300.0	4444.0
214525	6.75811e+06	-300.0	4444.0
214533	6.75813e+06	-300.0	4444.0
214541	6.75815e+06	-300.0	4444.0
214548	6.75818e+06	-300.0	4444.0
214556	6.7582e+06	-300.0	4444.0
214564	6.75823e+06	-300.0	4444.0
214572	6.75825e+06	-300.0	4444.0
214579	6.75827e+06	-300.0	4444.0
214587	6.7583e+06	-300.0	4444.0
214595	6.75832e+06	-300.0	4444.0
214602	6.75834e+06	-300.0	4444.0
214610	6.75837e+06	-300.0	4444.0
214618	6.75839e+06	-300.0	4444.0
214626	6.75842e+06	-300.0	4444.0
214633	6.75844e+06	-300.0	4444.0
214641	6.75846e+06	-300.0	4444.0
214649	6.75849e+06	-300.0	4444.0
214656	6.75851e+06	-300.0	4444.0
214664	6.75853e+06	-300.0	4444.0
214672	6.75856e+06	-300.0	4444.0
214680	6.75858e+06	-300.0	4444.0
214687	6.75861e+06	-300.0	4444.0
214695	6.75863e+06	-300.0	4444.0
214703	6.75865e+06	-300.0	4444.0
214710	6.75868e+06	-300.0	4444.0
214718	6.7587e+06	-300.0	4444.0
214726	6.75872e+06	-300.0	4444.0
214734	6.75875e+06	-300.0	4444.0
214741	6.75877e+06	-300.0	4444.0
214749	6.7588e+06	-300.0	4444.0
214757	6.75882e+06	-300.0	4444.0
214764	6.75884e+06	-300.0	4444.0
214772	6.75887e+06	-300.0	4444.0
214780	6.75889e+06	-300.0	4444.0
214788	6.75891e+06	-300.0	4444.0
214795	6.75894e+06	-300.0	4444.0
214803	6.75896e+06	-300.0	4444.0
214811	6.75899e+06	-300.0	4444.0
214818	6.75901e+06	-300.0	4444.0
214826	6.75903e+06	-300.0	4444.0
214834	6.75906e+06	-300.0	4444.0
214842	6.75908e+06	-300.0	4444.0
214849	6.7591e+06	-300.0	4444.0
214857	6.75913e+06	-300.0	4444.0
214865	6.75915e+06	-300.0	4444.0
214872	6.75918e+06	-300.0	4444.0
214880	6.7592e+06	-300.0	4444.0
214888	6.75922e+06	-300.0	4444.0
214896	6.75925e+06	-300.0	4444.0
214903	6.75927e+06	-300.0	4444.0
214911	6.75929e+06	-300.0	4444.0
214919	6.75932e+06	-300.0	4444.0
214927	6.75934e+06	-300.0	4444.0
214934	6.75937e+06	-300.0	4444.0
214942	6.75939e+06	-300.0	4444.0
214950	6.75941e+06	-300.0	4444.0
214957	6.75944e+06	-300.0	7777.0
214965	6.75946e+06	-300.0	7777.0
214973	6.75949e+06	-300.0	7777.0
214981	6.75951e+06	-300.0	7777.0
214988	6.75953e+06	-300.0	7777.0
214996	6.75956e+06	-300.0	7777.0
215004	6.75958e+06	-300.0	6666.0
215011	6.7596e+06	-300.0	6666.0
215019	6.75963e+06	-300.0	6666.0
215027	6.75965e+06	-300.0	6666.0
215035	6.75968e+06	-300.0	6666.0
215042	6.7597e+06	-300.0	6666.0
215050	6.75972e+06	-300.0	6666.0
215058	6.75975e+06	-300.0	6666.0
215065	6.75977e+06	-300.0	6666.0
215073	6.75979e+06	-300.0	6666.0
215081	6.75982e+06	-300.0	6666.0
215089	6.75984e+06	-300.0	6666.0
215096	6.75987e+06	-300.0	6666.0
215104	6.75989e+06	-300.0	6666.0
215112	6.75991e+06	-300.0	6666.0
215119	6.75994e+06	-300.0	6666.0
215127	6.75996e+06	-300.0	6666.0
215135	6.75998e+06	-300.0	6666.0
215143	6.76001e+06	-300.0	6666.0
215150	6.76003e+06	-300.0	6666.0
215158	6.76006e+06	-300.0	6666.0
215166	6.76008e+06	-300.0	6666.0
215173	6.7601e+06	-300.0	6666.0
215181	6.76013e+06	-300.0	6666.0
215189	6.76015e+06	-300.0	6666.0
215197	6.76017e+06	-300.0	6666.0
215204	6.7602e+06	-300.0	6666.0
215212	6.76022e+06	-300.0	6666.0
215220	6.76025e+06	-300.0	6666.0
215227	6.76027e+06	-300.0	6666.0
215235	6.76029e+06	-300.0	6666.0
215243	6.76032e+06	-300.0	6666.0
215251	6.76034e+06	-300.0	6666.0
215258	6.76036e+06	-300.0	6666.0
215266	6.76039e+06	-300.0	6666.0
215274	6.76041e+06	-300.0	6666.0
215282	6.76044e+06	-300.0	6666.0
215289	6.76046e+06	-300.0	6666.0
215297	6.76048e+06	-300.0	6666.0
215305	6.76051e+06	-300.0	6666.0
215312	6.76053e+06	-300.0	6666.0
215320	6.76055e+06	-300.0	6666.0
215328	6.76058e+06	-300.0	6666.0
215336	6.7606e+06	-300.0	6666.0
215343	6.76063e+06	-300.0	6666.0
215351	6.76065e+06	-300.0	6666.0
